customer_id,customer_name,email,country,signup_at,acquisition_channel,total_orders,lifetime_revenue,avg_order_value,first_order_at,last_order_at,recency_days,rfm_segment,is_churn_risk
CUST_00641,Eddie Adams,cnelson@example.com,Germany,2025-05-25 12:11:13,Referral,3,833.84,277.95,2025-09-02 13:55:57,2025-12-17 01:55:57,74,Active / Recent,false
CUST_00642,Kelly Cole,ivanjohnson@example.net,France,2025-10-28 13:58:03,Organic Search,2,304.92,152.46,2026-01-13 08:59:03,2026-02-19 10:42:56,10,Active / Recent,false
CUST_00643,David Manning,clarkrandy@example.org,Australia,2025-07-23 07:52:15,Social Media,1,69.98,69.98,2026-02-18 14:06:39,2026-02-18 14:06:39,11,Active / Recent,false
CUST_00644,Shawn Kelley,wisealexandria@example.org,Canada,2025-12-13 15:08:01,Referral,2,129.96,64.98,2025-12-15 00:03:27,2026-02-09 09:53:42,20,Active / Recent,false
CUST_00645,Luke Miller,pparker@example.net,India,2025-08-10 19:32:19,Email Campaign,1,219.99,219.99,2025-10-21 15:37:17,2025-10-21 15:37:17,131,At Risk,true
CUST_00646,Mark Anderson,anthonyalvarado@example.com,United States,2025-06-05 11:35:41,Paid Ads,1,34.99,34.99,2025-07-03 18:10:43,2025-07-03 18:10:43,241,Lost / Churned,true
CUST_00647,Julie Pitts,amy28@example.org,Germany,2025-02-27 12:25:48,Paid Ads,2,169.94,84.97,2025-10-06 10:25:16,2025-11-12 18:08:02,109,At Risk,false
CUST_00648,Joyce Curry,omills@example.net,United States,2025-12-12 17:28:26,Social Media,1,514.91,514.91,2026-02-25 17:52:01,2026-02-25 17:52:01,4,Active / Recent,false
CUST_00649,Gregory Fernandez,ramosmichael@example.com,India,2025-09-27 20:28:36,Organic Search,1,39.98,39.98,2026-01-28 21:02:16,2026-01-28 21:02:16,32,Active / Recent,false
CUST_00652,Adam Brooks,bkhan@example.com,United States,2025-06-24 04:10:00,Paid Ads,2,374.93,187.47,2025-06-27 21:35:48,2025-08-08 03:54:45,205,Lost / Churned,true
CUST_00653,Miguel Brewer,fwalker@example.com,Canada,2025-04-18 20:51:09,Email Campaign,2,204.95,102.48,2025-07-02 16:30:44,2025-08-05 12:46:46,208,Lost / Churned,true
CUST_00654,Kellie Marsh,justin84@example.com,United Kingdom,2025-01-21 09:58:11,Referral,3,1190.85,396.95,2025-03-29 12:59:34,2026-01-04 09:41:11,56,Loyal Customers,false
CUST_00655,Barry Taylor,walshchristine@example.com,Germany,2025-10-14 13:00:09,Referral,1,369.94,369.94,2026-02-09 16:31:09,2026-02-09 16:31:09,20,Active / Recent,false
CUST_00656,Katherine Flores,brandonnichols@example.org,France,2025-04-11 19:06:39,Organic Search,3,444.94,148.31,2025-07-03 16:47:48,2026-02-19 11:34:48,10,Loyal Customers,false
CUST_00657,Diane Martinez,oacosta@example.org,United Kingdom,2025-02-21 01:38:00,Email Campaign,1,129.99,129.99,2025-06-26 03:06:54,2025-06-26 03:06:54,248,Lost / Churned,true
CUST_00658,Johnny Peterson,kristi75@example.com,France,2026-01-07 18:57:51,Email Campaign,6,1948.77,324.8,2026-01-08 12:37:15,2026-02-14 09:58:04,15,Champions,false
CUST_00659,Amanda Miller,brianrowe@example.org,Australia,2025-11-15 00:23:38,Referral,2,509.91,254.96,2026-01-01 07:16:22,2026-01-27 12:58:22,33,Active / Recent,false
CUST_00660,Catherine Huang,lisa01@example.net,Canada,2025-02-27 06:48:46,Social Media,4,595.86,148.97,2025-07-10 13:54:32,2026-01-07 22:08:20,53,Loyal Customers,false
CUST_00661,Ray Ramos,gonzalezjill@example.org,Germany,2025-02-27 14:32:10,Email Campaign,3,517.90,172.63,2025-09-04 07:28:34,2025-11-25 12:27:41,96,At Risk,false
CUST_00662,Vickie Kennedy,sharon20@example.net,Canada,2025-09-25 14:13:15,Referral,5,969.84,193.97,2025-10-06 04:31:53,2026-01-11 15:47:51,49,Loyal Customers,false
CUST_00663,Kelly King,james03@example.org,Australia,2025-05-22 08:02:19,Paid Ads,1,294.95,294.95,2025-11-09 07:25:12,2025-11-09 07:25:12,112,At Risk,false
CUST_00664,Jeffrey Smith,brenda63@example.org,France,2025-12-03 00:35:21,Organic Search,3,684.87,228.29,2025-12-04 13:11:27,2026-01-03 04:55:40,57,Loyal Customers,false
CUST_00665,Lauren Vazquez,nathandavis@example.org,France,2025-04-07 10:31:51,Paid Ads,4,993.85,248.46,2025-08-11 07:05:33,2025-10-12 01:09:08,140,At Risk,true
CUST_00666,Mr. George Booker DDS,browndeanna@example.net,Canada,2025-08-25 05:17:32,Paid Ads,1,19.99,19.99,2025-09-01 07:52:53,2025-09-01 07:52:53,181,Lost / Churned,true
CUST_00667,Ashley Freeman,tina57@example.net,India,2025-09-08 14:49:56,Paid Ads,2,314.94,157.47,2025-11-03 00:48:26,2026-02-20 20:22:45,9,Active / Recent,false
CUST_00668,Michael Howard,johnwilliams@example.net,France,2025-09-26 18:20:15,Social Media,2,1669.86,834.93,2025-10-06 00:54:21,2025-12-23 14:18:02,68,Active / Recent,false
CUST_00669,Edward Terry,ashleystephens@example.com,United Kingdom,2025-03-03 06:03:18,Paid Ads,1,189.98,189.98,2025-07-23 22:43:30,2025-07-23 22:43:30,221,Lost / Churned,true
CUST_00671,Kimberly Gibson,bgross@example.net,France,2025-03-14 13:37:54,Paid Ads,4,1324.81,331.2,2025-03-25 06:14:31,2025-08-12 23:16:27,201,Lost / Churned,true
CUST_00672,Patty Allen,barrettamber@example.com,Canada,2025-04-30 18:23:22,Referral,3,759.87,253.29,2025-05-19 21:58:55,2025-06-28 13:33:54,246,Lost / Churned,true
CUST_00673,Michael Cannon,chloemorris@example.net,Australia,2025-09-20 05:41:06,Referral,4,1245.83,311.46,2025-11-06 01:32:18,2026-02-22 14:27:24,7,Loyal Customers,false
CUST_00674,Brent Hopkins,conleydavid@example.org,Australia,2025-02-01 23:55:02,Organic Search,5,1189.80,237.96,2025-03-10 01:22:09,2026-02-19 15:11:27,10,Champions,false
CUST_00675,John Garcia,hbarrett@example.net,United States,2025-03-05 02:06:13,Referral,3,279.91,93.3,2025-07-24 15:26:47,2025-11-22 19:42:52,99,At Risk,false
CUST_00676,Dawn Diaz,smithsamantha@example.net,India,2025-07-25 13:32:37,Paid Ads,2,279.92,139.96,2025-09-18 17:19:27,2025-12-15 12:23:57,76,Active / Recent,false
CUST_00677,Steve Miller PhD,wardjulia@example.com,France,2025-11-20 13:44:25,Organic Search,4,503.85,125.96,2025-11-24 07:24:27,2026-02-24 03:30:01,5,Loyal Customers,false
CUST_00678,Rebecca Brown,allison14@example.org,India,2026-01-22 20:06:08,Referral,1,227.92,227.92,2026-02-06 16:26:52,2026-02-06 16:26:52,23,Active / Recent,false
CUST_00679,Toni Davis,amandalopez@example.net,India,2025-08-13 23:52:15,Social Media,3,764.87,254.96,2025-12-05 14:27:32,2026-02-14 19:17:20,15,Loyal Customers,false
CUST_00680,Laura Meza,xreese@example.net,Canada,2026-01-11 02:44:38,Email Campaign,3,449.90,149.97,2026-01-30 10:55:40,2026-02-27 08:21:19,2,Loyal Customers,false
CUST_00681,Megan Park,kandrade@example.org,Germany,2025-08-20 00:34:09,Organic Search,2,604.91,302.46,2025-09-07 06:50:34,2025-11-20 05:12:16,101,At Risk,false
CUST_00682,Kathy Sandoval,umahoney@example.net,Canada,2025-02-16 12:51:35,Email Campaign,7,2314.78,330.68,2025-03-29 18:54:21,2026-02-01 18:57:48,28,Champions,false
CUST_00683,Erika Watson PhD,umckenzie@example.net,Germany,2025-11-19 19:45:03,Email Campaign,2,424.91,212.46,2026-02-06 08:35:40,2026-02-26 01:38:17,3,Active / Recent,false
CUST_00684,Joshua Brooks,michael77@example.com,United Kingdom,2025-06-08 11:15:52,Referral,4,612.89,153.22,2025-06-12 11:00:36,2025-12-13 00:07:23,78,Active / Recent,false
CUST_00685,Andrew Mitchell,holmesvictoria@example.com,United Kingdom,2025-04-22 14:10:42,Social Media,1,59.97,59.97,2025-11-22 15:57:58,2025-11-22 15:57:58,99,At Risk,false
CUST_00686,William Lewis,andrew48@example.net,Germany,2025-09-26 06:10:25,Paid Ads,3,1062.84,354.28,2025-10-06 16:28:25,2025-12-06 06:40:14,85,Active / Recent,false
CUST_00687,Tammy Moore,stevenseric@example.com,France,2025-10-15 19:22:11,Referral,1,294.92,294.92,2025-11-26 18:38:02,2025-11-26 18:38:02,95,At Risk,false
CUST_00688,Kevin Hall,christopher69@example.org,United Kingdom,2025-03-24 11:24:43,Paid Ads,6,1175.80,195.97,2025-04-19 15:16:42,2025-12-04 00:51:46,87,Active / Recent,false
CUST_00689,Misty Mcguire,tracynolan@example.net,United States,2025-12-29 07:40:44,Social Media,2,713.91,356.96,2026-01-08 01:25:07,2026-01-13 07:55:03,47,Active / Recent,false
CUST_00690,Susan Larson,benjamin96@example.org,Canada,2025-12-16 05:04:37,Paid Ads,4,465.92,116.48,2025-12-24 21:00:47,2026-02-19 03:24:40,10,Loyal Customers,false
CUST_00692,Sarah Mcfarland,hbrown@example.org,Australia,2025-10-26 09:04:18,Referral,2,354.95,177.48,2025-12-05 08:40:26,2025-12-29 07:26:50,62,Active / Recent,false
CUST_00693,Karl Murphy,ericnunez@example.com,Canada,2025-11-21 18:35:47,Paid Ads,1,310.95,310.95,2025-12-20 05:51:32,2025-12-20 05:51:32,71,Active / Recent,false
CUST_00694,Nicole Johnston,walkerkeith@example.com,France,2025-09-12 07:50:45,Social Media,4,1014.86,253.72,2025-09-19 21:20:03,2026-01-23 22:07:21,37,Loyal Customers,false
CUST_00695,George Alvarez,kelleyjose@example.com,Australia,2025-05-28 10:45:50,Paid Ads,2,329.94,164.97,2025-07-06 22:16:18,2025-07-09 07:39:58,235,Lost / Churned,true
CUST_00696,Patricia Anderson,timothygonzalez@example.com,France,2026-01-23 00:20:34,Email Campaign,3,664.90,221.63,2026-02-01 15:01:04,2026-02-26 18:07:20,3,Loyal Customers,false
CUST_00697,Christina Gilbert,johnadams@example.com,United Kingdom,2026-01-23 09:33:17,Email Campaign,1,304.97,304.97,2026-02-14 00:05:42,2026-02-14 00:05:42,15,Active / Recent,false
CUST_00698,Thomas Davis,whenderson@example.org,United States,2025-01-19 00:02:15,Email Campaign,4,2709.80,677.45,2025-03-13 22:45:56,2026-01-06 13:50:01,54,Loyal Customers,false
CUST_00699,Kirk Johnson,gary59@example.com,Germany,2026-01-28 14:10:03,Paid Ads,1,579.92,579.92,2026-02-20 01:43:31,2026-02-20 01:43:31,9,Active / Recent,false
CUST_00700,Jessica Glass,jamesbrooks@example.net,France,2025-06-17 02:34:57,Social Media,5,1027.86,205.57,2025-07-11 03:13:33,2026-01-19 16:34:46,41,Loyal Customers,false
CUST_00701,Ashley Brown,mistywilkins@example.org,United States,2025-02-07 19:03:12,Social Media,5,1059.80,211.96,2025-03-04 02:28:47,2026-02-11 03:53:50,18,Champions,false
CUST_00702,Robert Torres,njohnson@example.net,France,2026-01-20 09:29:47,Email Campaign,1,322.98,322.98,2026-01-28 15:13:47,2026-01-28 15:13:47,32,Active / Recent,false
CUST_00703,Christina Mills,ana92@example.net,France,2025-08-10 22:44:09,Organic Search,4,415.87,103.97,2025-12-13 09:59:56,2026-01-27 00:58:33,33,Loyal Customers,false
CUST_00704,Alicia Aguilar,scottbrian@example.org,Germany,2025-03-25 11:53:27,Paid Ads,2,514.92,257.46,2025-09-05 20:59:46,2025-09-23 12:33:38,159,At Risk,true
CUST_00705,Lisa Brown,jonesdonna@example.net,India,2025-07-25 10:07:55,Social Media,3,744.86,248.29,2025-08-20 00:53:57,2025-12-18 22:44:24,73,Active / Recent,false
CUST_00706,Mary Lin,carternicole@example.com,United Kingdom,2025-11-10 05:12:02,Organic Search,2,624.94,312.47,2025-12-07 15:28:27,2026-02-26 01:30:32,3,Active / Recent,false
CUST_00707,James Bray,mckeetodd@example.net,United States,2025-11-08 03:22:57,Referral,3,564.86,188.29,2025-12-20 03:49:21,2026-01-07 00:16:39,53,Loyal Customers,false
CUST_00708,Charlotte Mason,tcastro@example.org,United Kingdom,2025-06-01 04:38:16,Referral,5,1824.77,364.95,2025-08-03 15:05:40,2026-02-17 00:23:25,12,Champions,false
CUST_00709,Thomas Torres,klong@example.org,United States,2025-08-13 03:55:32,Email Campaign,1,49.98,49.98,2026-02-22 06:16:51,2026-02-22 06:16:51,7,Active / Recent,false
CUST_00710,Harold Garrett,wendyirwin@example.com,Germany,2026-01-27 16:00:15,Referral,1,664.93,664.93,2026-02-10 11:29:12,2026-02-10 11:29:12,19,Active / Recent,false
CUST_00711,Lori Johns,raymondstacy@example.org,Australia,2025-08-06 06:22:16,Referral,3,434.92,144.97,2025-11-14 21:42:41,2026-02-06 07:53:26,23,Loyal Customers,false
CUST_00712,Steven Sandoval,blairabigail@example.net,Canada,2025-04-03 06:47:52,Organic Search,1,52.96,52.96,2026-02-03 16:29:06,2026-02-03 16:29:06,26,Active / Recent,false
CUST_00713,Lori Perez,ashleysimmons@example.com,United Kingdom,2025-11-02 22:53:50,Social Media,2,644.95,322.48,2026-01-17 16:55:01,2026-01-25 14:12:01,35,Active / Recent,false
CUST_00714,Erin Daniels,denisecarpenter@example.net,Australia,2025-10-11 23:23:48,Paid Ads,5,819.85,163.97,2025-11-09 16:54:44,2026-02-19 23:34:32,10,Champions,false
CUST_00715,Shari Parker,russellstout@example.org,France,2025-06-04 14:42:28,Referral,4,888.88,222.22,2025-06-23 00:08:44,2026-02-26 22:33:48,3,Loyal Customers,false
CUST_00716,Krystal Moore,grantstacy@example.org,France,2025-11-08 18:23:51,Organic Search,3,467.90,155.97,2025-12-17 10:33:43,2026-01-16 13:43:33,44,Loyal Customers,false
CUST_00717,Ryan Thomas,cannonnicole@example.com,United States,2025-02-05 04:30:56,Paid Ads,3,494.87,164.96,2025-02-07 02:53:32,2026-01-12 15:32:27,48,Loyal Customers,false
CUST_00718,Elizabeth Reese,edwin31@example.org,Australia,2025-09-16 16:19:43,Email Campaign,1,119.98,119.98,2026-01-14 17:31:52,2026-01-14 17:31:52,46,Active / Recent,false
CUST_00719,Phillip Salazar,catherine93@example.net,Canada,2025-12-21 22:53:03,Referral,4,1169.83,292.46,2025-12-30 18:36:23,2026-02-22 22:39:57,7,Loyal Customers,false
CUST_00720,Michael Howard,manderson@example.com,United Kingdom,2025-04-19 13:42:23,Referral,3,804.89,268.3,2025-08-22 22:57:45,2026-02-16 03:25:46,13,Loyal Customers,false
CUST_00721,Jacqueline Christian,kwells@example.org,Canada,2025-09-05 09:49:48,Email Campaign,4,1287.86,321.96,2025-09-23 21:25:05,2025-12-09 08:37:35,82,Active / Recent,false
CUST_00722,Jason Novak,stephanie33@example.org,France,2025-08-21 10:07:56,Social Media,2,198.93,99.47,2025-09-26 12:39:21,2025-09-27 13:28:53,155,At Risk,true
CUST_00723,Timothy Duke,dwatts@example.org,India,2026-01-16 11:24:12,Referral,3,189.94,63.31,2026-01-30 09:52:18,2026-02-10 21:40:51,19,Loyal Customers,false
CUST_00724,Ricardo Franklin,zcortez@example.net,Germany,2025-08-21 20:30:04,Organic Search,2,479.92,239.96,2025-09-03 11:12:25,2026-02-15 22:00:52,14,Active / Recent,false
CUST_00725,Laura Herrera,meyershannon@example.org,United Kingdom,2025-10-14 02:41:14,Organic Search,1,414.96,414.96,2026-01-27 14:57:01,2026-01-27 14:57:01,33,Active / Recent,false
CUST_00727,Cheryl Gonzales,kim47@example.org,France,2025-01-21 16:44:20,Email Campaign,5,619.89,123.98,2025-08-07 10:58:41,2025-12-08 07:51:41,83,Active / Recent,false
CUST_00728,Louis Brown,stevenlucas@example.org,India,2025-07-26 05:50:45,Referral,4,619.86,154.97,2025-12-11 20:43:12,2026-01-22 23:39:22,38,Loyal Customers,false
CUST_00729,Ashley Osborne,phillipmorris@example.org,India,2025-06-26 17:42:47,Organic Search,1,249.96,249.96,2026-02-13 18:33:39,2026-02-13 18:33:39,16,Active / Recent,false
CUST_00730,Kevin Marquez,nicoledavis@example.com,Canada,2026-01-09 04:12:52,Referral,2,584.95,292.48,2026-01-31 10:15:48,2026-02-17 06:50:11,12,Active / Recent,false
CUST_00731,Susan Hogan,davisjasmin@example.net,Canada,2025-10-23 07:15:41,Paid Ads,3,1109.85,369.95,2025-12-10 12:01:34,2026-02-07 05:51:10,22,Loyal Customers,false
CUST_00733,Krystal Keller,fernandothomas@example.net,United States,2025-05-29 04:28:39,Email Campaign,6,1054.79,175.8,2025-09-06 18:29:51,2026-02-23 02:31:34,6,Champions,false
CUST_00734,Eric Cross,lroberts@example.org,Germany,2025-09-01 15:39:06,Paid Ads,1,119.96,119.96,2025-09-20 07:07:07,2025-09-20 07:07:07,162,At Risk,true
CUST_00735,Toni Smith,alexander77@example.net,India,2025-11-17 18:08:03,Paid Ads,4,729.88,182.47,2025-12-19 09:58:31,2026-01-28 18:52:55,32,Loyal Customers,false
CUST_00736,Lisa Snyder,briannaalvarez@example.com,France,2025-11-15 17:59:21,Referral,2,624.93,312.46,2025-12-17 17:51:15,2025-12-21 09:47:36,70,Active / Recent,false
CUST_00738,Anthony Bailey,melissaestrada@example.net,France,2025-04-18 06:02:38,Paid Ads,5,732.87,146.57,2025-05-31 11:37:40,2025-12-07 02:34:13,84,Active / Recent,false
CUST_00740,Matthew Graves,tammycurry@example.com,United Kingdom,2025-10-20 16:31:22,Paid Ads,2,209.95,104.98,2025-12-06 21:55:16,2026-02-12 06:32:58,17,Active / Recent,false
CUST_00741,Anna Evans,priscilla16@example.net,France,2025-12-24 00:44:57,Social Media,3,704.90,234.97,2026-01-13 09:47:36,2026-02-21 08:20:19,8,Loyal Customers,false
CUST_00742,John Martinez,mark68@example.org,India,2025-10-03 04:23:17,Social Media,2,394.95,197.48,2025-11-19 16:55:27,2026-01-13 11:21:14,47,Active / Recent,false
CUST_00743,Lisa Rodriguez,webbhaley@example.net,Canada,2026-01-12 01:46:16,Paid Ads,2,229.93,114.97,2026-01-30 05:48:47,2026-02-13 23:55:43,16,Active / Recent,false
CUST_00744,Lee Stewart,sara99@example.com,France,2025-08-05 17:03:22,Social Media,2,439.93,219.97,2025-11-17 16:28:18,2025-12-28 20:01:37,63,Active / Recent,false
CUST_00745,Lynn Vasquez,nicolehall@example.com,United Kingdom,2025-06-24 15:49:31,Social Media,1,164.97,164.97,2025-10-21 07:44:45,2025-10-21 07:44:45,131,At Risk,true
CUST_00747,Mrs. Felicia Castro DDS,davidsonhannah@example.com,Germany,2025-09-04 06:04:04,Social Media,5,1619.80,323.96,2025-10-06 01:55:52,2026-01-10 17:29:53,50,Loyal Customers,false
CUST_00748,Elizabeth Hunter,katie15@example.com,United Kingdom,2025-08-01 09:37:04,Organic Search,5,1064.88,212.98,2025-09-03 23:05:19,2026-02-27 22:37:20,2,Champions,false
CUST_00749,Keith Choi,jamesbass@example.net,Germany,2025-10-22 22:00:45,Social Media,2,244.97,122.49,2025-11-16 20:18:53,2025-12-16 05:27:41,75,Active / Recent,false
CUST_00751,Julia Olsen,conleykevin@example.net,India,2025-08-12 09:49:05,Organic Search,1,79.96,79.96,2025-09-29 09:20:01,2025-09-29 09:20:01,153,At Risk,true
CUST_00753,Andre Terrell,ashleyprice@example.net,Canada,2026-01-08 02:41:05,Paid Ads,3,685.86,228.62,2026-01-09 23:27:08,2026-02-16 10:55:06,13,Loyal Customers,false
CUST_00754,Richard Parker,jennifer46@example.org,France,2025-07-30 14:16:48,Social Media,1,324.99,324.99,2025-11-03 10:32:47,2025-11-03 10:32:47,118,At Risk,false
CUST_00755,David Hayes DVM,aliciathompson@example.com,United States,2025-04-17 14:57:12,Referral,1,64.97,64.97,2026-02-25 07:49:36,2026-02-25 07:49:36,4,Active / Recent,false
CUST_00758,Briana Wiggins,jamiejohnson@example.com,United States,2025-02-10 18:30:18,Email Campaign,2,604.88,302.44,2025-03-03 22:50:10,2025-04-23 07:53:47,312,Lost / Churned,true
CUST_00759,Kelly Smith,mcdanielbrooke@example.org,India,2025-09-14 13:07:09,Email Campaign,4,965.88,241.47,2026-01-05 01:03:57,2026-02-19 17:07:13,10,Loyal Customers,false
CUST_00760,Stephen Garcia,andrew43@example.com,India,2025-03-20 02:17:34,Paid Ads,3,484.90,161.63,2025-05-24 14:54:25,2026-02-02 19:56:17,27,Loyal Customers,false
CUST_00761,Dustin Patel,rlambert@example.org,France,2025-01-05 00:35:20,Paid Ads,5,1318.78,263.76,2025-03-24 11:16:44,2026-01-13 04:48:13,47,Loyal Customers,false
CUST_00762,Brian Mullen,clarkmichael@example.com,India,2025-11-13 01:18:16,Email Campaign,3,409.91,136.64,2025-11-17 14:30:18,2026-01-16 08:52:16,44,Loyal Customers,false
CUST_00763,Tony Brock,georgecollins@example.com,India,2026-01-06 20:17:07,Paid Ads,3,192.91,64.3,2026-01-07 04:21:17,2026-02-13 16:31:33,16,Loyal Customers,false
CUST_00764,Amber Johnson,rodriguezbrian@example.com,United Kingdom,2025-08-12 02:38:08,Social Media,1,55.97,55.97,2026-01-25 19:41:35,2026-01-25 19:41:35,35,Active / Recent,false
CUST_00765,Michael Vance,tjensen@example.com,Australia,2025-02-15 22:52:13,Organic Search,2,864.90,432.45,2025-08-23 16:26:33,2026-02-17 12:36:35,12,Active / Recent,false
CUST_00766,Michelle Lambert,beltrankatelyn@example.com,France,2025-06-30 08:53:53,Organic Search,1,960.89,960.89,2025-07-10 09:17:52,2025-07-10 09:17:52,234,Lost / Churned,true
CUST_00767,Anna Lang,tdavis@example.net,Germany,2025-05-16 23:26:38,Paid Ads,3,939.91,313.3,2025-06-05 14:07:00,2026-01-06 21:14:53,54,Loyal Customers,false
CUST_00768,Pamela Ruiz,douglashuang@example.com,Australia,2025-01-29 05:25:25,Email Campaign,5,1124.80,224.96,2025-08-22 12:12:41,2026-02-28 08:58:58,1,Champions,false
CUST_00769,Jenna Lyons,kristina57@example.com,Canada,2026-01-20 18:37:30,Social Media,3,889.87,296.62,2026-01-27 22:05:26,2026-02-14 11:58:38,15,Loyal Customers,false
CUST_00770,John Bell,ssingleton@example.com,United States,2025-01-30 02:25:12,Social Media,3,1279.85,426.62,2025-08-11 03:29:50,2026-02-16 08:37:48,13,Loyal Customers,false
CUST_00771,Bethany Garcia,nguyendebra@example.com,United Kingdom,2025-03-25 08:13:47,Social Media,1,119.96,119.96,2025-05-09 23:33:43,2025-05-09 23:33:43,296,Lost / Churned,true
CUST_00772,Jennifer Gutierrez,amydickson@example.com,India,2025-12-19 21:40:50,Referral,3,734.88,244.96,2026-02-01 07:46:14,2026-02-16 21:10:01,13,Loyal Customers,false
CUST_00773,Daniel Benson,bmueller@example.net,Canada,2026-01-19 15:11:41,Referral,2,234.94,117.47,2026-02-06 02:59:39,2026-02-08 18:42:53,21,Active / Recent,false
CUST_00774,Kimberly Young,stevensonjennifer@example.com,United Kingdom,2025-12-30 12:32:22,Paid Ads,3,744.90,248.3,2026-01-03 08:17:51,2026-02-19 15:30:08,10,Loyal Customers,false
CUST_00775,Kyle Nguyen,shortgregory@example.com,United Kingdom,2025-03-29 11:53:16,Paid Ads,2,529.91,264.96,2025-09-13 00:43:24,2026-01-19 01:47:06,41,Active / Recent,false
CUST_00776,Brian Cervantes,pmurphy@example.net,India,2025-12-23 10:47:08,Social Media,1,234.96,234.96,2025-12-24 18:31:58,2025-12-24 18:31:58,67,Active / Recent,false
CUST_00777,Daniel Taylor,shermandonna@example.com,United States,2025-05-25 15:00:08,Social Media,3,965.80,321.93,2025-08-23 23:36:11,2025-12-18 22:09:34,73,Active / Recent,false
CUST_00778,Jean Lane,jamierich@example.com,France,2025-08-18 03:39:02,Paid Ads,2,594.92,297.46,2026-01-12 09:15:53,2026-02-17 00:38:36,12,Active / Recent,false
CUST_00779,Susan Torres,wrobbins@example.org,France,2025-05-17 07:27:44,Email Campaign,1,384.97,384.97,2025-07-01 20:44:41,2025-07-01 20:44:41,243,Lost / Churned,true
CUST_00780,Lisa Dixon,melissabrown@example.net,France,2025-11-29 04:57:59,Social Media,4,930.83,232.71,2025-11-30 06:05:10,2026-01-22 00:22:09,38,Loyal Customers,false
CUST_00781,April Castro,daniel40@example.org,Germany,2025-03-09 08:54:33,Organic Search,3,969.89,323.3,2025-07-15 14:19:43,2025-09-21 20:12:26,161,At Risk,true
CUST_00782,Kevin Garrett,bsullivan@example.net,Canada,2025-05-24 12:34:16,Email Campaign,2,444.97,222.49,2025-08-15 04:53:44,2026-01-29 19:34:47,31,Active / Recent,false
CUST_00783,Christopher Taylor,xbridges@example.com,Canada,2025-09-09 08:22:20,Organic Search,4,999.83,249.96,2025-10-10 02:44:00,2026-02-18 01:10:03,11,Loyal Customers,false
CUST_00784,Zachary Santiago,alexanderwong@example.org,Germany,2025-07-22 13:23:23,Paid Ads,2,689.91,344.96,2025-07-27 00:51:12,2025-10-14 10:09:49,138,At Risk,true
CUST_00785,Katelyn Kim,christophermay@example.com,Australia,2025-12-13 23:45:13,Social Media,1,454.96,454.96,2026-02-15 02:43:44,2026-02-15 02:43:44,14,Active / Recent,false
CUST_00786,Stephanie Dominguez,dhanson@example.net,United Kingdom,2025-09-14 00:39:39,Referral,1,149.97,149.97,2026-01-24 14:52:23,2026-01-24 14:52:23,36,Active / Recent,false
CUST_00787,Robert Cruz,jacobjacobs@example.net,United Kingdom,2025-01-09 21:10:39,Social Media,2,97.95,48.98,2025-06-13 20:15:04,2025-07-11 12:49:57,233,Lost / Churned,true
CUST_00788,Dr. Michael Adams DVM,arthur09@example.com,United States,2025-07-03 12:59:57,Organic Search,1,750.92,750.92,2026-02-08 17:24:02,2026-02-08 17:24:02,21,Active / Recent,false
CUST_00789,Ashley Olson,thomasjessica@example.com,United Kingdom,2025-12-28 11:35:29,Paid Ads,1,84.98,84.98,2026-01-22 13:30:33,2026-01-22 13:30:33,38,Active / Recent,false
CUST_00790,Blake Wu,sanchezcrystal@example.net,India,2025-11-11 21:30:48,Referral,2,834.89,417.45,2025-11-17 14:19:24,2026-01-04 09:01:16,56,Active / Recent,false
CUST_00791,Angela Schultz,chloe58@example.org,India,2025-08-30 13:02:56,Organic Search,2,669.89,334.95,2025-09-26 15:30:39,2025-12-15 03:06:43,76,Active / Recent,false
CUST_00792,Jose Harrison,robert44@example.org,United Kingdom,2025-08-18 03:53:58,Referral,1,59.98,59.98,2025-10-14 18:00:16,2025-10-14 18:00:16,138,At Risk,true
CUST_00793,Thomas Curry,bryan79@example.org,Canada,2025-06-21 12:55:41,Paid Ads,1,24.98,24.98,2025-08-11 04:06:45,2025-08-11 04:06:45,202,Lost / Churned,true
CUST_00794,Mary Carter,mitchellchristopher@example.net,Canada,2026-01-07 09:57:24,Email Campaign,2,784.88,392.44,2026-01-29 07:23:33,2026-02-23 10:35:06,6,Active / Recent,false
CUST_00795,Richard King,joshua40@example.net,Germany,2025-10-18 04:52:18,Referral,1,229.97,229.97,2026-01-26 04:26:23,2026-01-26 04:26:23,34,Active / Recent,false
CUST_00798,Samantha Monroe,ptownsend@example.net,France,2025-03-05 14:10:23,Email Campaign,2,359.90,179.95,2025-11-28 17:52:35,2026-01-28 09:08:36,32,Active / Recent,false
CUST_00799,Mark Clark,brian41@example.org,United States,2025-10-09 00:09:31,Referral,1,263.95,263.95,2025-10-09 01:39:38,2025-10-09 01:39:38,143,At Risk,true
CUST_00800,James Turner,noahthornton@example.com,United States,2025-03-29 03:43:24,Referral,2,1124.86,562.43,2026-02-07 14:40:52,2026-02-20 22:01:11,9,Active / Recent,false
CUST_00802,Joseph Blanchard,hardindana@example.com,Canada,2025-04-27 09:27:03,Social Media,1,619.94,619.94,2026-02-04 17:52:08,2026-02-04 17:52:08,25,Active / Recent,false
